censusTract,Year,City,CommunityName,Detailed_Name,SPA,SD,CD,SSD,AD,USCD,DemogSurveySample,YouthCountSample,totStreetSingAdult,totStreetFamHH,totStreetFamMemb,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totEsAdultSingAdult,totESAdultFamHH,totEsAdultFamMemb,totEsYouthSingYouth,totESYouthFamHH,totEsYouthFamMemb,totEsYouthUnaccYouth,totThAdultSingAdult,totTHAdultFamHH,totThAdultFamMemb,totThYouthSingYouth,totTHYouthFamHH,totThYouthFamMemb,totThYouthUnaccYouth,totShAdultSingAdult,totSHAdultFamHH,totShAdultFamMemb,totShYouthSingYouth,totSHYouthFamHH,totShYouthFamMemb,totShYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
115202,2016,Los Angeles,Northridge,Northridge South NC,2,3,12,18,45,30,Yes,No,14,0,0,0,4,2,0,4,0,7,4,0,6,0,20,74,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,83,0,0,83,114
115301,2016,Los Angeles,Northridge,Northridge West NC,2,3,12,27,45,30,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115302,2016,Los Angeles,Northridge,Northridge South NC,2,3,12,27,45,30,Yes,No,0,0,0,3,1,2,0,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
115401,2016,Los Angeles,Northridge,Northridge South NC,2,3,12,18,45,30,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115403,2016,Los Angeles,Northridge,Northridge South NC,2,3,12,18,45,30,No,No,7,0,0,0,1,2,0,3,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
115404,2016,Los Angeles,Northridge,Northridge South NC,2,3,12,27,45,30,No,No,0,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
117101,2016,Los Angeles,North Hills,North Hills East NC,2,3,7,18,46,29,No,Yes,7,0,0,0,0,2,0,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
117102,2016,Los Angeles,North Hills,North Hills East NC,2,3,7,18,46,29,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117201,2016,Los Angeles,North Hills,North Hills West NC,2,3,7,18,46,29,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117202,2016,Los Angeles,North Hills,North Hills West NC,2,3,12,18,46,29,No,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
117301,2016,Los Angeles,North Hills,North Hills West NC,2,3,12,18,46,29,No,No,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
117302,2016,Los Angeles,Northridge,Northridge East NC,2,3,12,18,45,30,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117303,2016,Los Angeles,North Hills,North Hills West NC,2,3,12,18,46,29,No,No,5,0,0,0,3,2,0,5,0,5,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
117404,2016,Los Angeles,North Hills,North Hills West NC,2,3,12,18,46,29,No,No,15,0,0,0,1,3,0,1,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,25,0,16,0,16,41
117405,2016,Los Angeles,North Hills,North Hills East NC,2,3,7,18,46,29,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117407,2016,Los Angeles,North Hills,North Hills East NC,2,3,6,18,46,29,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117408,2016,Los Angeles,North Hills,North Hills East NC,2,3,6,18,46,29,No,Yes,28,0,0,0,8,8,4,14,0,14,15,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,86
117510,2016,Los Angeles,North Hills,North Hills East NC,2,3,7,18,46,29,No,Yes,10,1,6,4,0,1,1,7,6,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37
117520,2016,Los Angeles,North Hills,North Hills East NC,2,3,6,18,46,29,No,No,12,0,0,0,3,2,0,5,0,5,4,0,8,0,0,0,0,0,0,0,1,0,0,26,2,4,0,0,0,0,0,0,0,0,29,0,31,0,31,60
117530,2016,Los Angeles,North Hills,North Hills East NC,2,3,6,18,46,29,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119001,2016,Los Angeles,Arleta,Arleta NC,2,3,6,18,39,29,Yes,No,11,0,0,2,0,5,1,0,3,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
119002,2016,Los Angeles,Arleta,Arleta NC,2,3,6,18,39,29,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119201,2016,Los Angeles,Arleta,Arleta NC,2,3,6,18,39,29,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
119202,2016,Los Angeles,Arleta,Arleta NC,2,3,6,18,39,29,No,No,8,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,10,26
119310,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
119320,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119340,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
119341,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,Yes,No,3,0,0,1,0,5,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
119342,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
119400,2016,Los Angeles,Arleta,Arleta NC,2,3,6,18,39,29,No,No,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
119700,2016,Los Angeles,Arleta,Arleta NC,2,3,6,18,39,29,No,No,14,0,0,3,0,6,1,0,5,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
119800,2016,Los Angeles,Arleta,Arleta NC,2,3,6,18,39,29,No,No,0,0,0,0,1,2,0,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
119900,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,6,0,0,2,0,3,0,1,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
120010,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,0,0,0,0,1,1,0,3,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
120020,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,5,0,0,1,1,1,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
120030,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,Yes,No,5,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
120103,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120104,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,17,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
120105,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,Yes,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
120106,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120107,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,No,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
120108,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,Yes,1,0,0,1,0,0,1,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
120300,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,Yes,No,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
120400,2016,Los Angeles,Panorama City,Panorama City NC,2,3,6,18,46,29,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121010,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,29,No,No,7,0,0,1,2,2,5,2,2,3,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
121020,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,2,18,39,29,No,No,1,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
121101,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,6,18,39,29,No,Yes,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
121102,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,29,Yes,Yes,2,0,0,1,0,18,1,0,2,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
121210,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,29,No,No,14,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
121221,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,29,No,No,0,0,0,2,0,6,1,1,3,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
121222,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,29,No,No,17,0,0,0,2,2,0,16,0,3,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
121600,2016,Los Angeles,North Hollywood,North Hollywood West NC,2,3,2,18,39,29,No,No,0,0,0,0,0,2,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
121801,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,6,18,39,29,No,No,1,0,0,0,2,1,0,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
121802,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,6,18,39,29,Yes,No,2,0,0,5,0,3,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
121900,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,29,No,No,0,0,0,2,2,6,0,0,3,3,11,0,0,120,13,47,0,0,0,0,133,37,118,3,0,0,0,0,0,0,0,0,0,0,17,167,254,0,421,438
122000,2016,Los Angeles,North Hollywood,North Hollywood West NC,2,3,2,18,39,29,Yes,No,1,0,0,2,0,7,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
122120,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,29,Yes,No,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
122121,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,2,18,39,29,Yes,Yes,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
122122,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,6,18,39,29,Yes,Yes,57,0,0,2,3,6,0,27,3,5,11,0,43,0,0,0,0,0,0,0,6,0,0,44,0,0,0,0,0,0,0,0,0,0,119,0,50,0,50,169
122200,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,5,2,18,39,29,Yes,Yes,2,0,0,1,0,8,0,1,2,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
122410,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,2,18,39,29,No,Yes,3,0,0,0,2,7,0,4,0,3,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
122420,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,2,18,39,29,Yes,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
123010,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,2,18,39,29,No,No,3,0,0,2,4,12,0,1,3,7,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38
123020,2016,Los Angeles,Sun Valley,Sun Valley Area NC,2,3,2,18,39,29,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123103,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,21,0,0,1,0,6,0,2,2,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37
123104,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
123203,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,2,18,39,29,Yes,No,13,0,0,0,2,8,0,9,0,3,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45
123204,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,2,18,39,29,No,No,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
123205,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,2,18,39,29,Yes,No,6,0,0,1,11,10,0,7,2,19,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57
123206,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,Yes,2,0,0,0,2,4,0,6,0,3,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
123301,2016,Los Angeles,North Hollywood,North Hollywood Northeast NC,2,3,2,18,39,29,No,Yes,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
123303,2016,Los Angeles,North Hollywood,North Hollywood West NC,2,3,2,18,39,29,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123304,2016,Los Angeles,North Hollywood,North Hollywood West NC,2,3,2,18,39,29,No,Yes,1,0,0,8,4,2,0,1,12,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
123410,2016,Los Angeles,North Hollywood,North Hollywood West NC,2,3,2,18,46,29,No,No,3,0,0,0,2,2,1,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
123420,2016,Los Angeles,North Hollywood,Greater Valley Glen NC,2,3,2,18,46,29,No,No,4,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
123510,2016,Los Angeles,Van Nuys,Greater Valley Glen NC,2,3,2,18,46,29,No,No,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
123520,2016,Los Angeles,Van Nuys,Greater Valley Glen NC,2,3,2,18,46,29,No,No,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
123601,2016,Los Angeles,Van Nuys,Greater Valley Glen NC,2,3,2,18,46,29,Yes,No,1,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
123602,2016,Los Angeles,Van Nuys,Greater Valley Glen NC,2,3,2,18,46,29,Yes,No,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
123700,2016,Los Angeles,North Hollywood,Greater Valley Glen NC,2,3,2,18,46,29,No,No,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
123800,2016,Los Angeles,North Hollywood,Greater Valley Glen NC,2,3,2,18,46,29,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9
123901,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,36,0,0,7,0,10,1,6,11,0,19,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78
123902,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,Yes,34,0,0,2,0,15,4,0,3,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,72
124000,2016,Los Angeles,Valley Village,Valley Village NC,2,3,2,18,46,30,No,Yes,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
124102,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,Yes,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
124103,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,13,0,0,6,15,18,5,0,9,26,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90
124104,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,0,0,0,0,1,2,2,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
124105,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,1,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
124201,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,0,0,0,1,5,2,0,1,2,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
124203,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,Yes,Yes,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
124204,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,1,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
124300,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,2,0,0,1,3,8,0,0,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
124400,2016,Los Angeles,Valley Village,Greater Valley Glen NC,2,3,2,18,46,29,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124500,2016,Los Angeles,Sherman Oaks,Greater Valley Glen NC,2,3,2,18,46,30,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124600,2016,Los Angeles,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,No,No,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
124700,2016,Los Angeles,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,No,No,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
124902,2016,Los Angeles,Valley Village,Valley Village NC,2,3,2,18,46,30,No,Yes,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
124903,2016,Los Angeles,Valley Village,Valley Village NC,2,3,2,18,46,30,No,No,13,0,0,0,1,2,0,2,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
125100,2016,Los Angeles,Valley Village,Valley Village NC,2,3,2,18,39,30,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125200,2016,Los Angeles,Valley Village,Valley Village NC,2,3,2,18,39,29,Yes,Yes,2,0,0,4,1,9,1,3,6,2,17,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
125310,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,18,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
125320,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,Yes,Yes,4,0,0,1,2,5,0,0,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
125401,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,Yes,No,2,0,0,6,1,4,0,0,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
125402,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,46,29,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125501,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,29,No,No,0,0,0,3,1,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
125502,2016,Los Angeles,North Hollywood,Mid-Town North Hollywood NC,2,3,2,18,39,30,No,No,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
